label,Image,Mask
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2290_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2290_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2291_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2291_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2291_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2291_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2292_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2292_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2292_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2292_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2293_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2293_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2293_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2293_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2294_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2294_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2294_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2294_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2295_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2295_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2295_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2295_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2296_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2296_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2296_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2296_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2297_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2297_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2297_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2297_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2298_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2298_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2298_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2298_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2299_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2299_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2299_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2299_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2300_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2300_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2300_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2300_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2301_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2301_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2301_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2301_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2302_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2302_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2302_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2302_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2303_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2303_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2303_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2303_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2304_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2304_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2304_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2304_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2305_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2305_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2305_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2305_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2306_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2306_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2306_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2306_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2307_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2307_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2307_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2307_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2308_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2308_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2308_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2308_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2309_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2309_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2309_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2309_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2310_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2310_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2310_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2310_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2311_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2311_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2311_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2311_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2312_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2312_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2312_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2312_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2313_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2313_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2313_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2313_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2314_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2314_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2314_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2314_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2315_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2315_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2315_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2315_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2316_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2316_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2316_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2316_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2317_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2317_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2317_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2317_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2318_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2318_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2318_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2318_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2319_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2319_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2319_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2319_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2320_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2320_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2320_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2320_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2321_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2321_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2321_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2321_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2322_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2322_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2322_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2322_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2323_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2323_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2323_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2323_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2324_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2324_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2324_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2324_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2325_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2325_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2325_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2325_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2326_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2326_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2326_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2326_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2327_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2327_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2327_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2327_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2328_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2328_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2328_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2328_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2329_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2329_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2329_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2329_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2330_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2330_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2330_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2330_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2331_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2331_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2331_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2331_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2332_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2332_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2332_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2332_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2333_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2333_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2333_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2333_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2334_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2334_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2334_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2334_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2335_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2335_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2335_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2335_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2336_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2336_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2336_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2336_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2337_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2337_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2337_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2337_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2338_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2338_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2338_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2338_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2339_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2339_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2339_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2339_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2340_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2340_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2340_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2340_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2341_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2341_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2341_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2341_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2342_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2342_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2342_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2342_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2343_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2343_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2343_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2343_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2344_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2344_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2344_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2344_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2345_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2345_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2345_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2345_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2346_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2346_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2346_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2346_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2347_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2347_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2347_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2347_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2348_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2348_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2348_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2348_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2349_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2349_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2349_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2349_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2350_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2350_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2350_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2350_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2351_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2351_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2351_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2351_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2352_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2352_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2352_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2352_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2353_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2353_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2353_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2353_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2354_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2354_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2354_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2354_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2355_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2355_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2355_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2355_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2356_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2356_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2356_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2356_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2357_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2357_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2357_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2357_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2358_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2358_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2358_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2358_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2359_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2359_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2359_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2359_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2360_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2360_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2360_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2360_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2361_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2361_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2361_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2361_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2362_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2362_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2362_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2362_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2363_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2363_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2363_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2363_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2364_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2364_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2364_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2364_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2365_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2365_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2365_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2365_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2366_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2366_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2366_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2366_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2367_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2367_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2367_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2367_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2368_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2368_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2368_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2368_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2369_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2369_1.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2369_2.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2369_2.bmp
0,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\image\2370_1.bmp,G:\graduation project\TN-SCUI2020\my_code\VNet\augtrain\mask\2370_1.bmp
